TV,Radio,Newspaper,Sales
94.306794322898,43.832680132917254,13.927207266338726,3.897362423802477
152.57120734941083,20.17414331061985,79.4025189270296,9.927920980496493
272.2699421778279,6.700761422532037,62.00727559285135,30.228663018082635
74.78766874466248,1.4391338156669486,53.34610919763215,6.443965484352053
123.11487691068892,37.75686278368095,89.38925830509577,13.238786501684531
226.6653415629146,31.015477567673233,78.85972112245308,22.375381900779836
68.63944964748674,35.20398840496118,15.167487973275119,5.5963220878781055
23.093972948637898,10.648208075445536,31.172206779554823,6.053932982490617
86.92543587413041,6.818573779338488,24.848913981446575,0.0
48.366386176201324,0.7272332833940964,74.3946292572677,4.907553819828708
278.90929570277194,17.529377940329848,3.353243473577938,16.579588477084915
242.43611386932508,29.495884342731653,56.98896848713165,6.798791343889635
190.02112695312704,19.612202254986617,76.24586857406905,25.439246720311374
261.43817705631534,21.873746101186452,87.67656367617495,5.424960831250095
241.10162306973433,45.20793472468742,34.20817487159075,13.432173467823807
55.97101766581075,17.41277335116502,82.12573046720128,8.148821955404173
267.76769954699336,25.69947445799054,11.063173695520723,31.407451257368656
161.8026725746952,39.18265063705715,84.64522917345182,4.684481472264791
242.23204654921875,19.827139116063506,12.748866233198243,26.72743216430682
268.82738997704797,31.104335011393676,39.72872905603673,18.53413037243313
95.40104249155917,43.11818543733726,79.72953657795536,5.979435017796253
33.01557735830303,47.4760311828821,14.991742734877377,7.57058073224081
68.3805487625825,7.353674046451896,22.92513952326415,9.02644147029739
128.1323365878769,46.32938125807472,72.22525683930662,8.499184224339999
245.40442977674795,24.60581465397691,72.00365365460743,17.85391579975353
258.21917497690305,12.912219414947918,64.11476328852973,14.54078437931259
2.085639159357211,22.956787811913067,69.39484444671,5.224901989834777
153.22419077326973,49.00162876427385,54.27244433475962,16.36697331687393
125.22330094463369,24.63090469964348,25.179905890695274,18.805369695519612
66.63234314121908,16.437580514375412,34.56959935039195,4.619445246333608
35.95961020010484,31.67004271583629,18.159771680142565,11.232105345555114
101.28455142108838,12.007280938909654,90.84505613336283,2.1806496582554358
282.87291117375577,3.7931664054331957,58.339179476612046,17.703783712487184
96.96087960622657,6.443986095532461,40.08514167636399,12.147673801642581
155.63718652300983,6.402291947888622,46.20058036441327,14.374834705789311
210.90568766855336,7.595134675614718,94.72833396118153,10.982658750447866
109.0888807137882,6.941358632470507,15.33514031160802,9.565207085038836
291.5346248162882,32.04373724016073,58.62298320167972,14.771925030560311
288.7341884826334,9.094004219957242,50.5888678884466,13.742252022690918
75.53468874760925,17.28336416619316,61.14542354346478,11.551569433135462
149.17455176771563,44.839420495300594,1.8110183820840509,14.413471827139901
90.2634929450309,23.69808201314362,87.21239089441515,6.943931841090263
85.45214831324029,33.37788692605136,93.21182824836124,12.478389550438106
11.06608420635984,8.615993560081492,56.51331835892089,5.962621802432439
182.86930019396905,9.614450940433539,69.66508238768922,19.41575293332544
150.80370696865845,2.043430813323943,92.24993811772957,16.01832509165046
15.443625374996806,8.446753153608228,70.72386343133986,4.559105606235112
83.59393927098343,13.92951695159793,15.253904291426135,7.21468372770275
272.4797657899961,8.85052421383734,57.62883601668132,25.479953489633516
71.86856720009173,4.43512668785278,60.67150463828559,10.519791718585335
43.46846162736693,6.03179355503004,42.4130671302386,7.125264683348757
146.8358280832689,23.038938401636287,73.64442356247228,12.975954692021869
295.6951362331802,10.316685920289625,93.43670147690149,32.396400570062745
72.61658145345012,18.213493052403773,92.55685129067763,6.750520925548846
201.64066422176356,25.170863542742843,45.08393714041321,18.938642972251632
228.48588459861529,34.51974143146826,11.323804584075525,14.836156565975912
71.2912631977199,1.9656069920549468,98.48411989623345,7.881318918084732
218.46490458355788,39.97051994545213,83.88980864459342,24.223347485005192
110.33493981577597,31.39501947454539,12.466268120326685,14.074331235433384
189.69174917807385,4.087951597443595,92.08418826173724,19.92757906968971
190.0589132282684,43.67893120533886,86.98963620621282,23.25196096847639
160.73240522242753,46.04362002659066,51.88380571260721,13.158904042290464
27.08693101632249,3.0538979927431873,59.127543574492925,7.590459914806374
250.5907486767714,13.843882407360187,39.90027038701302,14.886771312517082
96.23401949152075,40.31006398965307,5.476163882203133,11.071742259580517
55.95555311995627,37.41298451918292,33.519724164590095,7.449167803874199
12.232542466429175,9.226050967818866,80.28534485980114,5.7442183061395475
177.26788295647253,10.467466166835514,0.4632023004602859,17.623617951036735
203.26930855268472,18.5236051395691,33.34991716911442,9.355670168669567
4.976348678356846,24.226149259551065,39.81686935909433,7.653578169222342
153.6279174897843,30.912738576514798,53.73956029379229,7.038807834639761
67.94873255938138,18.445681978488622,91.98556164127605,4.708170695372541
193.55183712283497,23.126735806657393,34.634599436596126,22.560337344377892
52.309928701497434,37.37354690668783,34.69532018962277,9.649513701342904
207.28132143073978,1.834160144529895,73.75012481097484,19.86923730087961
116.02060389016123,12.621847217201038,45.221794088980715,13.616406466867721
281.01899662102034,35.66747929422762,22.460482293998197,18.935455783685537
41.256283243797974,44.76034188435997,45.24395161326934,5.055038375951405
102.31990531507755,25.583872105783307,14.085702037979985,10.424489280452605
34.042056372176724,26.605674263265783,17.63869865062233,5.333381792405475
277.4080854835688,5.358600566988803,49.83677727394797,27.960706958536182
263.2018060142943,22.370618341172733,41.89254495045479,16.851859867239696
77.38248831454668,26.630863322751157,91.48459010681,6.127256403400196
197.99521381025372,12.123525181736483,36.23938991166331,12.669389095849509
245.16666006036476,13.462161547469048,58.05883502780434,20.70837522165258
166.5602434798387,18.864208155231132,63.22642879195304,9.947464658070164
158.89517350680194,1.0035598888863184,1.3094456588333636,8.203132707342881
72.55568727013551,16.103958279158913,66.35373720167107,9.401898368260843
27.930830341769763,10.572400349827232,17.803596686975144,6.846771680308496
269.16472738599805,16.374867608895734,96.10703174694551,13.857756545959905
270.12541714899913,5.988106590962561,14.866272775311295,14.218049987882416
189.93043718198038,44.52636403699475,41.462412372702374,16.050772177968266
101.70893731461021,29.679622677702433,8.534966807864386,4.2188689387645875
104.76287238379827,33.95511595722448,99.68742518459473,4.407181411418455
217.7867036610718,39.45856193036691,50.21950103312426,10.476863000473742
269.1330779857731,24.922109946452863,59.53850173200438,16.519836079751638
266.1259272795352,4.346014404371185,6.7076477388427485,21.09942085536452
233.96266375728715,26.85532709092739,74.99604703991778,28.528837520065643
